english	yoruba
An additional 13 venues were tied in to the program by video streaming, making the grand total attendance for the Bible release 5,631.	Wọ́n sì wo ìtòlẹ́sẹẹsẹ náà bó ṣe ń lọ lọ́wọ́ láwọn ibi mẹ́tàlá (13) ọ̀tọ̀ọ̀tọ̀ míì, àròpọ̀ gbogbo àwọn péjọ nígbà tá a mú Bíbélì náà jáde sì jẹ́ ẹgbẹ̀rún márùn-ún, ọgọ́rùn-ún mẹ́fà àti mọ́kànlélọ́gbọ̀n (5,631).
Although Spanish is widely spoken throughout Paraguay, an estimated 90 percent of the population also speaks Guarani, an indigenous language.	Bó tiẹ̀ jẹ́ pé èdè Sípáníìṣì làwọn èèyàn ń sọ lórílẹ̀-èdè Paraguay, àmọ́ ó kéré tán, èèyàn mẹ́sàn-án nínú mẹ́wàá ló ń sọ èdè Guarani tó jẹ́ èdè ìbílẹ̀ ibẹ̀.
This makes Paraguay the only country in Latin America where the majority speaks the same indigenous language.	Ìdí nìyẹn tó fi jẹ́ pé ní gbogbo Latin America, orílẹ̀-èdè Paraguay nìkan ni ọ̀pọ̀ èèyàn ti ń sọ èdè ìbílẹ̀ kan náà.
One of the individuals who assisted with the translation effort observed that, prior to this translation, many brothers and sisters would pray to Jehovah in their mother tongue of Guarani.	Ọ̀kan lára àwọn atúmọ̀ èdè tó ṣiṣẹ́ lórí ìtúmọ̀ Bíbélì yìí sọ pé kí wọ́n tó mú Bíbélì yìí jáde, ọ̀pọ̀ àwọn arákùnrin àtàwọn arábìnrin ló jẹ́ pé èdè Guarani tó jẹ́ èdè ìbílẹ̀ wọn ni wọ́n fi máa ń gbàdúrà sí Jèhófà..
He explains: “Jehovah will now speak to us in Guarani. We already feel that Jehovah loves and dignifies us. Now, I feel more than ever that Jehovah is my Father.”	Ó sọ pé: “Ní báyìí, Jèhófà náà á máa bá wa sọ̀rọ̀ lédè Guarani. A mọ̀ pé Jèhófà nífẹ̀ẹ́ wa, ó sì mọyì wa. Ó ti túbọ̀ dá mi lójú pé Jèhófà ni Bàbá mi.”
Without a doubt, the Bible in Guarani will have a positive effect on the 4,934 Guarani-speaking publishers in Paraguay, helping them strengthen their appreciation for Jehovah and his organization.	Ó dá wa lójú pé Bíbélì èdè Guarani yìí máa ṣèrànwọ́ fún àwọn akéde ẹgbẹ̀rún mẹ́rin, ọgọ́rùn-ún mẹ́sàn-án àti mẹ́rìnlélọ́gbọ̀n (4,934) tó ń sọ èdè Guarani lórílẹ̀-èdè Paraguay, ó sì máa jẹ́ kí ìfẹ́ àti ìmọrírì tí wọ́n ní fún Jèhófà àti ètò rẹ̀ túbọ̀ lágbára sí i.
We are confident that this translation will help readers benefit from the precious thoughts of our God.​	Ó dá wa lójú pé Bíbélì yìí máa jẹ́ káwọn tó ń kà á mọ òtítọ́ tó ṣeyebíye tó wà nínú ọ̀rọ̀ Ọlọ́run wa.
	
Since the end of April 2019, heavy rains in Paraguay have caused devastating flooding along the Paraguay River.	Láti ìparí oṣù April 2019 ni òjò tó rinlẹ̀ tó ń rọ̀ ní Paraguay ti ń mú kí àkúnya omi ṣẹlẹ̀ láwọn agbègbè tó wà ní etí odò Paraguay River.
At least six people have died in the floods.	Ó kéré tán, èèyàn mẹ́fà ni àkúnya omi náà pa.
The Paraguay branch reports that this disaster has affected 137 of our brothers in several cities.	Ẹ̀ka ọ́fíìsì wa ní Paraguay ròyìn pé àjálù yìí kan métàdínlógóje (137) lára àwọn ará wa lóríṣiríṣi ìlú.
In the capital city of Asunción, floodwaters broke through the wall of a Kingdom Hall that was being used to hold a class of the School for Kingdom Evangelizers.	Ní ìlú Asunción tó jẹ́ olú ìlú orílẹ̀-èdè náà, omi yìí wó ògiri Gbọ̀ngàn Ìjọba kan, ó sì ya wọlé, ibẹ̀ ni wọ́n máa ń lò fún Ilé Ẹ̀kọ́ Àwọn Ajíhìnrere.fara pa.
Thankfully, no one was injured.	Àmọ́, a dúpẹ́ pé kò sẹ́ni tó fara pa.
The branch has already sent provisions such as food, water, and other basic necessities to the impacted brothers and sisters.	Ẹ̀ka ọ́fíìsì kó nǹkan ránṣẹ́ sáwọn ará tọ́rọ̀ náà kàn, irú bí oúnjẹ, omi àtàwọn nǹkan míì tí wọ́n nílò.
Since the flooding is ongoing, the branch is actively monitoring the situation and will continue to provide needed support, both physical and spiritual.	Torí pé àkúnya omi náà ò tíì lọ, ẹ̀ka ófíìsì ṣì ń wo bí nǹkan ṣe ń lọ sí fáwọn ará, bákan náà wọ́n ń rí sí i pé àwọn ará rí ohun tí wọ́n nílò, wọ́n sì ń ṣèrànwọ́ nípa tara àti nípa tẹ̀mí.
We pray for our brothers and sisters affected by these floods in Paraguay. We know that Jehovah will be their “fortified place” during this difficult time.	À ń gbàdúrà fún àwọn ará wa tí àkúnya omi yìí kàn ní Paraguay. A mọ̀ pé Jèhófà máa jẹ́ “ibi olódi” fún wọn lásìkò ìṣòro yìí.​
	
From May 1 to August 31, 2019, the Peru branch organized a special preaching campaign in an effort to share the Bible’s message with Peruvians who speak Aymara, an indigenous language.	Láti May 1 sí August 31, 2019, ẹ̀ka ọ́fíìsì orílẹ̀-èdè Peru ṣètò àkànṣe ìwàásù kan kí wọ́n lè wàásù ọ̀rọ̀ Ọlọ́run fún àwọn ará Peru tí wọ́n ń sọ èdè ìbílẹ̀ tó ń jẹ́ Aymara.
The campaign was a resounding success.	Àkànṣe ìwàásù náà kẹ́sẹ járí gan-an ni.
Participants placed 7,893 pieces of literature and showed our videos some 2,500 times.	Àwọn tó lọ́wọ́ nínú ẹ̀ fi ìwé ẹgbẹ̀rún méje, ọgọ́rùn-ún mẹ́jọ àti mẹ́tàléláàádọ́rùn-ún (7,893) sóde, wọ́n sì fi fídíò wa han àwọn èèyàn ní ìgbà ẹgbẹ̀rún méjì àti ọgọ́rùn-ún márùn-ún (2,500).
By the end of the campaign, our brothers had started 381 Bible studies.	Nígbà tí àkànṣe ìwàásù náà fi máa parí, àwọn ará wa ti bẹ̀rẹ̀ ìkẹ́kọ̀ọ́ Bíbélì pẹ̀lú ọgọ́rùn-ún mẹ́ta àti mọ́kànlélọ́gọ́rin (381) èèyàn.
There are approximately 450,000 Aymara speakers in Peru, almost 300,000 of whom live in the region of Puno.	Àwọn tó ń sọ èdè Aymara lórílẹ̀-èdè Peru tó ẹgbẹ̀rún lọ́nà àádọ́ta-lé-ní-irínwó (450,000), ó sì fẹ́rẹ̀ẹ́ tó ẹgbẹ̀rún lọ́nà ọ̀ọ́dúnrún (300,000) lára wọn tó ń gbé ní ìlú Puno.
Currently, there are 331 Aymara-speaking publishers, who meet in seven congregations and eight groups.	Ní báyìí, iye àwọn akéde tó ń sọ èdè Aymara jẹ́ ọgọ́rùn-ún mẹ́ta àti mọ́kànlélọ́gbọ̀n (331), wọ́n wà ní ìjọ méje àti àwùjọ mẹ́jọ.
Since the territory is so vast compared to the number of publishers in Peru, Aymara-speaking publishers from Chile joined in the campaign effort.	Ìpínlẹ̀ ìwàásù tó wà lórílẹ̀-èdè Peru fẹ̀ ju ohun tí àwọn akéde tó wà níbẹ̀ lè kárí lọ, torí náà àwọn akéde tó ń sọ èdè Aymara lórílẹ̀-èdè Chile wá dara pọ̀ mọ́ wọn fún àkànṣe ìwàásù náà.
To reach Aymara-speaking residents, at times our brothers had to climb up to 5,000 meters (16,404 feet) above sea level and preach in temperatures of zero degrees Celsius (32ºF).	Kí àwọn ará lè dé ọ̀dọ̀ àwọn tó ń sọ èdè Aymara, ìgbà míì wà tí wọ́n máa ń gun òkè tó fi ẹgbẹ̀rún márùn-un (5,000) mítà ga ju ìtẹ́jú òkun lọ, wọ́n á sì wàásù níbi tó tutù bíi yìnyín.
One group traveled several hours to an area where people from a nearby town were gathered for a funeral.	Àwùjọ kan fi ọ̀pọ̀ wákàtí rìn lọ sí agbègbè kan tí àwọn tó ti abúlé míì wá ti wá ṣe ìsìnkú kan.
The brothers and sisters were able to share with them the Bible’s hope for the dead.	Àwọn ará lọ́kùnrin àti lóbìnrin fi ìlérí tí Ọlọ́run ṣe nípa àwọn tó ti kú hàn wọ́n nínú Bíbélì.
The local authorities and the grieving family thanked the brothers and sisters because of the effort they expended to share the Bible’s comforting message.	Àwọn aláṣẹ abúlé náà àti ìdílé tí ọ̀fọ̀ ṣẹ̀ dúpẹ́ lọ́wọ́ àwọn arákùnrin àti arábìnrin náà fún gbogbo ìsapá tí wọ́n ṣe kí wọ́n lè wá fi Bíbélì, Ọ̀rọ̀ Ọlọ́run tù wọ́n nínú.
In another area, our brothers and sisters found a group of people who met together twice a week to study the Bible.	Ní apá ibòmíì, àwọn arákùnrin àti arábìnrin wa rí àwùjọ àwọn èèyàn kan tí wọ́n ń pàdé lẹ́ẹ̀mejì lọ́sẹ̀ láti kẹ́kọ́ọ̀ Bíbélì.
The publishers discovered that the group was using the books The Greatest Man Who Ever Lived and My Book of Bible Stories, which they had received from a relative who lived in Bolivia.	Àwọn akéde náà rí i pé ìwé Ọkunrin Titobilọla Julọ Ti O Tii Gbé Ayé Rí àti Ìwé Ìtàn Bíbélì tí wọ́n gbà lọ́wọ́ ìbátan wọn kan lórílẹ̀-èdè Bòlífíà ni wọ́n ń lò.
Once the group found out that our organization published these books, many of them began to study the Bible with the brothers and to attend our meetings.	Bí àwọn èèyàn yìí ṣe rí i pé àwa Ẹlẹ́rìí Jèhófà la tẹ àwọn ìwé tí wọ́n ń lò yìí ni ọ̀pọ̀ lára wọn ti bẹ̀rẹ̀ síí kẹ́kọ̀ọ́ Bíbélì, tí wọ́n sì ń wá sí àwọn ìpàdé wa.
Brother Albert Condor, an elder who took the lead in one group, commented: “My wife and I feel really happy to have been able to participate in this campaign.	Arákùnrin Albert Condor, alàgbà kan tó ṣe kòkáárí ọ̀kan lára àwọn àwùjọ náà sọ pé: “Inú èmi àti ìyàwó mi dùn gan-an pé ó ṣeé ṣe fún wa láti lọ́wọ́ nínú àkànṣe ìwàásù yìí.
It has strengthened our faith in Jehovah because when we started traveling to the town, we weren’t sure exactly how we would get there, since the journey was difficult.	Ó ti jẹ́ ká túbọ̀ nígbàgbọ́ nínú Jèhófà torí pé nígbà tá a kọ́kọ́ ń lọ sí ìlú náà, a ò mọ bá ṣe máa débẹ̀, torí pé ìrìn-àjò náà nira gan-an.
When we arrived, we prayed to Jehovah to help us find a place to stay. He did.	Nígbà tá a débẹ̀, a gbàdúrà sí Jèhófà pé kó jẹ́ ká rí ibi tá a máa sùn sí, ó sì gbọ́ àdúrà wa.
Those prayers have strengthened me, and seeing the trust that other brothers have in Jehovah has strengthened me as well.”	Àwọn àdúrà tá a gbà yẹn fún mi lókun gan-an, bí mo tún ṣe rí bí àwọn ará yòókù ṣe gbẹ́kẹ̀ lé Jèhófà náà tún fún mi lókun.”
The brothers and sisters are happy to share life-giving waters of truth from God’s Word with the Aymara-speaking people in Puno, Peru.	Inú àwọn ará lọ́kùnrin àti lóbìnrin dùn pé àwọn wàásù Ọ̀rọ̀ Ọlọ́run tó lè mú kéèyàn jogún ìyè àìnípẹ̀kun, fún àwọn ará ìlú Puno tí wọ́n ń sọ èdè Aymara lórílẹ̀-èdè Peru.​
	
Representatives from the Thailand Embassy in Peru visited the branch office of Jehovah’s Witnesses located in Lima, the capital city, on June 26, 2018.	Ní June 26, 2018, àwọn aṣojú Ilé Iṣẹ́ Ìjọba ilẹ̀ Thailand ní Peru wá sí ẹ̀ka ọ́fíìsì àwa Ẹlẹ́rìí Jèhófà tó wà ní Lima, tó jẹ́ olú ìlú ilẹ̀ Peru.
Their purpose was to thank our brothers for the assistance given to Thai citizens in a Peruvian prison.	Wọ́n dìídì wá ni láti dúpẹ́ lọ́wọ́ àwọn ará wa torí pé wọ́n ṣèrànwọ́ fún àwọn ọmọ ilẹ̀ Thailand tó wà lẹ́wọ̀n nílẹ̀ Peru.
Jehovah’s Witnesses in Peru have been visiting prisons in their Bible education work since 2007.	Ọdún 2007 làwọn Ẹlẹ́rìí Jèhófà ní Peru ti bẹ̀rẹ̀ sí í lọ wo àwọn ẹlẹ́wọ̀n kí wọ́n lè kọ́ wọn lẹ́kọ̀ọ́ Bíbélì.
But beginning in 2013, the brothers have been visiting a prison that includes Thai inmates.	Àmọ́ látọdún 2013, àwọn ará bẹ̀rẹ̀ sí í lọ sí ọgbà ẹ̀wọ̀n kan tí àwọn ọmọ ilẹ̀ Thailand wà.
Impressed by the displays of personal interest, the Thai consul contacted the branch office to arrange a visit.	Inú aṣojú ilẹ̀ Thailand yìí dùn gan-an sí ìfẹ́ táwọn ará dìídì fi hàn yìí, ló bá kàn sí ẹ̀ka ọ́fíìsì pé òun máa fẹ́ wá síbẹ̀.
Brothers and sisters leaving a prison where they helped inmates learn more about the Bible.	Àwọn ará lọ́kùnrin àti lóbìnrin ń jáde bọ̀ láti ọgbà ẹ̀wọ̀n kan tí wọ́n ti lọ kọ́ àwọn ẹlẹ́wọ̀n lẹ́kọ̀ọ́ Bíbélì.
The delegation from the embassy included Mr. Angkura Kulvanij, chargé d’affaires a.i.; Mr. Pathompong Singthong, first secretary/consul; and Ms. Pradthana Pongudom, consular assistant.	Àwọn tí wọ́n wá láti ọ́fíìsì ìjọba ni Ọ̀gbẹ́ni Angkura Kulvanij tó jẹ́ aṣojú mínísítà; Ọ̀gbẹ́ni Pathompong Singthong tó jẹ́ akọ̀wé àgbà àti Pradthana Pongudom tó jẹ́ olùrànlọ́wọ́ aṣojú ilé iṣẹ́.
As they toured the branch, accompanied by members of the Branch Committee, they were familiarized with the branch’s extensive translation efforts, which include translating our publications into nine indigenous languages.	Bí wọ́n ṣe ń rìn káàkiri ẹ̀ka ọ́fíìsì náà, àwọn arákùnrin tó wà nínú Ìgbìmọ̀ Ẹ̀ka jẹ́ kí wọ́n rí iṣẹ́ ribiribi tí à ń ṣe lẹ́nu iṣẹ́ ìtumọ̀, lára ẹ̀ ni bá a ṣe ń túmọ̀ àwọn ìtẹ̀jáde wa sí èdè ìbílẹ̀ mẹ́sàn-án.
Representatives of the Thailand Embassy watch as a brother translates our publications into Peruvian Sign Language.	Àwọn aṣojú Ilé Iṣẹ́ Ìjọba Thailand ń wo arákùnrin kan bó ṣe ń túmọ̀ ìtẹ̀jáde wa sí Èdè Àwọn Adití Lọ́nà ti Peru.
An official letter from the embassy to the branch office expressed “sincere appreciation and admiration” for our brothers’ diligence in caring for “the disadvantaged and vulnerable persons in Peru, regardless of their faith or culture.”	Nínú lẹ́tà tí wọ́n kọ láti ọ́fíìsì ìjọba sí ẹ̀ka ọ́fíìsì wa, wọ́n sọ pé, wọ́n “gbóríyìn àti òṣùbà” fún àwọn ará wa lórí iṣẹ́ takuntakun tí wọ́n ṣe láti ṣèrànwọ́ fún “àwọn aláìní àtàwọn tí ò léèyàn ní Peru, láìka ohun tí wọ́n gbà gbọ́ àti àṣà wọn sí.”
The embassy went on to commend the “tireless efforts and contributions of the staff of the Association of Jehovah’s Witnesses, Peru branch, to help alleviate the difficulties and improve the quality of life of the detained Thai citizens.”	Ilé iṣẹ́ ìjọba tún sọ̀rọ̀ nípa “iṣẹ́ ribiribi àti ìtìlẹyìn táwọn òṣìṣẹ́ Association of Jehovah’s Witnesses ní ẹ̀ka ọ́fíìsì Peru ń ṣe láti ṣèrànwọ́ fún àwọn ọmọ ilẹ̀ Thailand tó wà lẹ́wọ̀n nílẹ̀ Peru.”
The experience of our brothers in Peru demonstrates the good results that come from continuing to share the Bible’s message to people of all sorts.	Ohun táwọn ará wa ní Peru ń ṣe jẹ́ ká rí àyípadà rere tó máa ń wáyé tá a bá ń kọ́ gbogbo èèyàn lẹ́kọ̀ọ́ Bíbélì.
	
About 3,000 of our brothers and sisters are participating in a special public witnessing initiative in connection with the Pan American Games and Parapan American Games in Lima, Peru.	Àwọn arákùnrin àti arábìnrin tó tó ẹgbẹ̀rún mẹ́ta (3,000) ló wà níbi àkànṣe iṣẹ́ ìwàásù níbi térò pọ̀ sí ní àkókò eré ìdárayá tí wọ́n ṣètò fún àwọn ará Amẹ́ríkà àtàwọn míì, ìyẹn Pan American Games and Parapan American Games, èyí tó wáyé ní ìlú Lima ní Peru.
The games, which started on July 26, 2019, and conclude on September 1, will include more than 8,500 athletes and draw an estimated 250,000 tourists.	Eré ìdárayá náà bẹ̀rẹ̀ ní July 26, 2019, ó sì parí ní September 1.
The publishers have set up 100 preaching stations in 53 different locations in order to accommodate the many visitors.	Àwọn tó kópa nínú àwọn eré ìdárayá náà lé ní ẹgbẹ̀rún mẹ́jọ àti ààbọ̀ (8,500), àwọn arìnrìn-àjò afẹ́ tó wá síbẹ̀ sì tó ọ̀kẹ́ méjìlá ààbọ̀ (250,000).
Literature is available in Aymara, English, French, Portuguese, Quechua (Ayacucho), and Spanish.	Láti lè wàásù fún ọ̀pọ̀ àlejò tó ń bọ̀, àwọn akéde gbé ọgọ́rùn-ún kan (100) àtẹ ìwé sí ibi mẹ́tàléláàádọ́ta (53) ọ̀tọ̀ọ̀tọ̀.
The public witnessing carts also feature videos in Peruvian Sign Language for deaf and hard-of-hearing visitors.	Àwọn ìwé tí wọn tẹ̀ lédè Aymara, Gẹ̀ẹ́sì, Faransé, Potogí, Quechua (tí a tún mọ̀ sí Ayacucho) àti Sípáníìṣì ni a kó sórí àwọn àtẹ ìwé náà.
Brother Kemps Moran Hurtado, who is helping to coordinate the campaign, stated: “This initiative will allow us to reach a large concentration of people from different backgrounds and cultures, since the events draw an international audience.	Àwọn fídíò tí a ṣe ní Èdè Àwọn Adití Lọ́nà ti Peru tún wà níbẹ̀ pẹ̀lú fún àǹfààní àwọn àlejò tó jẹ́ adití.
Our public witnessing is a valuable aspect of our Bible education work—it offers a unique visible presence of Jehovah’s Witnesses to the public.”	Arákùnrin Kemps Moran Hurtado, tó ń ṣe kòkáárí iṣẹ́ ìwàásù yìí sọ pé: “Ètò tí a ṣe yìí á mú ká lè wàásù fún onírúurú èèyàn tí àṣà ìbílẹ̀ wọn yàtọ̀ nítorí pé orílẹ̀-èdè ọ̀tọ̀ọ̀tọ̀ ni àwọn èèyàn ti máa wá.
