english	yoruba
In the Ngororero District of the Western Province, one Witness family suffered the destruction of their home and nine families lost their crops.	Ní agbègbè Ngororero tó wà ní apá Ìwọ̀ Oòrùn, ilé àwọn Ẹlẹ́rìí kan bà jẹ́, ìdílé mẹ́sàn-án ló sì pàdánù irè oko wọn.
The Rwanda branch office is coordinating relief efforts in the region, including material aid and spiritual assistance.	Ẹ̀ka ọ́fíìsì Rwanda ń pèsè ìrànwọ́ fún àwọn tí àjálù bá ní agbègbè yẹn, wọ́n sì ń pèsè ohun tí wọ́n nílò nípa tara àti nípa tẹ̀mí.
We pray that Jehovah will comfort the hearts of our brothers who are suffering from this tragedy.—2 Thessalonians 2:16, 17.	Àdúrà wa ni pé kí Jèhófà tu àwọn ará tí ìṣẹ̀lẹ̀ yìí kàn nínú.​—2 Tẹsalóníkà 2:16, 17.
From August 16 to 18, 2019, our brothers held the first regional convention in Rwandan Sign Language (RWS) in Kigali, Rwanda.	Ní August 16 sí 18, 2019, àwọn arákùnrin wa ṣe àpéjọ agbègbè lédè adití ti Rùwáńdà nílùú Kigali, lórílẹ̀-èdè Rùwáńdà, ìgbà àkọ́kọ́ tírú ẹ̀ máa wáyé rèé.
The peak attendance was 620, and 8 deaf individuals were baptized.	Ọgọ́rùn-ún mẹ́fà àti ogún (620) èèyàn ló wà sí àpéjọ náà, àwọn adití mẹ́jọ ló sì ṣèrìbọmi.
The audience signing one of the Kingdom songs	Àwọn tó wá sí àpéjọ náà ń fi èdè adití kọ orin Ìjọba Ọlọ́run
Two public officials attended the convention on Sunday: Mr. Jean Damascène Bizimana, a member of the board of directors of the Rwanda National Union of the Deaf, and Mr. Emmanuel Ndayisaba, executive secretary of the National Council of Persons with Disabilities.	Àwọn àlejò láti iléeṣẹ́ ìjọba méjì ló wà ní àpéjọ yìí lọ́jọ́ Sunday, àwọn ni: Ọ̀gbẹ́ni Jean Damascène Bizimana tó jẹ́ ọ̀kan lára àwọn olùdarí Ẹgbẹ́ Àwọn Adití Ilẹ̀ Rùwáńdà àti Ọ̀gbẹ́ni Emmanuel Ndayisaba tó jẹ́ akọ̀wé àgbà fún Àjọ Tó Ń Bójú Tó Àwọn Aláàbọ̀ Ara lórílẹ̀-èdè Rwanda.
Additionally, the Ukwezi newspaper covered the convention program on Sunday and published a positive report online.	Yàtọ̀ síyẹn, iléeṣẹ́ ìwé ìròyìn tó ń jẹ́ Ukwezi náà wà níbẹ̀ lọ́jọ́ Sunday, wọ́n sì gbé ìròyìn tó wúni lórí jáde lórí ìkànnì wọn.
A sister interprets the convention program for a deaf-blind individual using tactile signing	Arábìnrin kan ń túmọ̀ ìtòlẹ́sẹẹsẹ àpéjọ náà fún ẹnì kan tó fọ́jú tó sì tún yadi. Ó ń fi ọwọ́ ṣe àmì ohun tí wọ́n sọ sí i lọ́wọ́
Mr. Bizimana commented: “This convention was excellent! To see deaf people from different areas of the country united together — thank you.	Ọ̀gbẹ́ni Bizimana sọ pé: “Àpéjọ yìí ti dáa jù! Ẹ wo bí àwọn adití láti onírúurú agbègbè lórílẹ̀-èdè yìí ṣé jọ wà papọ̀ — Ẹ ṣeun.
We very much thank Jehovah’s Witnesses for supporting communication for the deaf.	A dúpẹ́ gan-an lọ́wọ́ àwọn Ẹlẹ́rìí Jèhófà fún bí wọ́n ṣe ń ti èdè àwọn adití lẹ́yìn.
Government authorities should come to see such a unifying event and imitate it.”	Ó yẹ káwọn aláṣẹ ìjọba wa wo irú àpéjọ tó ń fi bí àwọn èèyàn ṣe wà níṣọ̀kan báyìí hàn, kí wọn sì ṣe irú rẹ̀.”
Over the past two years, there have been two additional milestones in the RWS field.	Lọ́dún méjì sẹ́yìn, àwọn ohun mánigbàgbé méjì kan tún wáyé láàárín àwọn tó ń sọ èdè adití tí Rùwáńdà.
In September 2017, the Rwanda branch held the first Pioneer Service School in RWS.	Ní September 2017, ẹ̀ka ọ́fíìsì Rùwáńdà ṣe ilé-ẹ̀kọ́ àwọn aṣáájú-ọ̀nà lédè adití ti Rùwáńdà fún ìgbà àkọ́kọ́.
One year later, in September 2018, the branch officially began translating our publications into RWS.	Nígbà tó tún di September 2018, ẹ̀ka ọ́fíìsì bẹ̀rẹ̀ sí tú àwọn ìtẹ̀jáde wa sí èdè adití ti Rùwáńdà.
Brother Jean d’Amour Habiyaremye, who served as the branch representative for the sign-language convention, stated: “We are very happy to see the progress in the RWS field, which includes this recent regional convention.	Arákùnrin Jean d’Amour Habiyaremye, tó jẹ́ aṣojú tí ẹ̀ka ọ́fíìsì rán wá sí àpéjọ àwọn adití yìí sọ pé: “A láyọ̀ láti rí ìtẹ̀síwájú tó ń bá iṣẹ́ ìwàásù láàárín àwọn tó ń sọ́ èdè adití ti Rùwáńdà, títí kan àpéjọ agbègbè yìí.
The theme of the program, ‘Love Never Fails!’ is seen in practice with the way Jehovah’s Witnesses display love to all people, including deaf individuals.”	Àkòrí àpéjọ náà ni ‘Ìfẹ́ Kì Í Yẹ̀ Láé!,’ a sì rí i pé lóòótọ́ ni àwa Ẹlẹ́rìí Jèhófà fi ìfẹ́ yìí hàn sí gbogbo èèyàn títí kan àwọn adití.”
The progress in this sign-language field gives clear evidence of Jehovah’s continued rich blessing!—Psalm 67:1.	Bí iṣẹ́ ìwàásù ṣe ń tẹ̀síwájú láàárín àwọn tó ń sọ èdè adití jẹ́ ẹ̀rí tó ṣe kedere pé Jèhófà ń bù kún wa!​—Sáàmù 67:1.
On the morning of August 14, 2017, flooding and landslides severely damaged shops, roads, and homes throughout Freetown, Sierra Leone’s capital city.	Láàárọ̀ August 14, 2017, àkúnya omi àti ilẹ̀ yíya ba àwọn ṣọ́ọ̀bù, àwọn ojú ọ̀nà àtàwọn ilé jẹ́ nílùú Freetown, tó jẹ́ olú ìlú Siria Lóònù, jàǹbá yìí kọjá sísọ.
Over 400 people are confirmed dead and approximately 600 more are missing.	Ó lé ní ọgọ́rùn-ún mẹ́rin [400] èèyàn tí wọ́n ti rí pé ó kú, nǹkan bí ọgọ́rùn-ún mẹ́fà [600] àwọn míì ni wọn ò sí tíì mọ ibi tí wọ́n wà.
Officials fear that additional rains forecasted could cause further devastation.	Ẹ̀rù ń ba àwọn aláṣẹ pé àwọn òjò míì tí wọ́n ti gbọ́ pé ó máa rọ̀ tún máa fa àjálù kún èyí tó wà nílẹ̀.
The branch office in Sierra Leone reports that no Jehovah’s Witnesses were killed or injured in this disaster.	Ẹ̀ka ọ́fíìsì tó wà lórílẹ̀-èdè Siria Lóònù sọ pé kò sí Ẹlẹ́rìí Jèhófà kankan tó kú tàbí tó fara pa nínú àjálù yìí.
However, two families were displaced.	Àmọ́, ìdílé méjì ni omi gbalé wọn.
Local congregation elders are providing pastoral support to their fellow Witnesses.	Àwọn alàgbà ìjọ tó wà lágbègbè náà ń fi ọ̀rọ̀ Ọlọ́run gbé àwọn Ẹlẹ́rìí Jèhófà bíi tiwọn ró.
Additionally, the elders have been distributing information outlining safety precautions in the event of further flooding.	Yàtọ̀ síyẹn, àwọn alàgbà náà ń sọ ohun táwọn èèyàn lè ṣe láti dáàbò bo ara wọn tí àkúnya omi bá tún ṣẹlẹ̀.
Media Contacts:	Agbẹnusọ fún Àwa Ẹlẹ́rìí Jèhófà:
International: David A. Semonian, Office of Public Information.	Kárí Ayé: David A. Semonian, Office of Public Information.
Dates: September 6-8, 2019	Déètì: September 6 sí 8, 2019
Location: FNB Stadium in Johannesburg, South Africa	Ibi Tí A Ti Ṣe É: Gbọ̀ngàn Ìwòran FNB ní ìlú Johannesburg, South Africa
Program Languages: English, Sesotho, Zulu	Èdè: Gẹ̀ẹ́sì, Sesotho, Zulu
Peak Attendance: 58,149	Àwọn Tó Wá: 58, 149
Total Number Baptized: 476	Àwọn Tó Ṣèrìbọmi: 476
Number of International Delegates: 6,000	Àwọn Tó Wá Láti Ilẹ̀ Òkèèrè: 6,000
Invited Branches: Bolivia, Britain, Central Europe, Congo (Kinshasa), Finland, Hong Kong, Hungary, Israel, Japan, Kenya, Korea, Liberia, Madagascar, Malawi, Paraguay, Peru, Uganda, United States, Zambia, Zimbabwe	Àwọn Ẹ̀ka Ọ́fíìsì Tá A Pè: Bòlífíà, ilẹ̀ Gẹ̀ẹ́sì, Central Europe, Kóńgò (Kinshasha) Finland, Hong Kong, Hungary, Ísírẹ́lì, Japan, Kẹ́ńyà, Kòríà, Làìbéríà, Madagásíkà, Màláwì, Paraguay, Peru, Uganda, Amẹ́ríkà, Sáńbíà, Sìǹbábúwè.
Local Experience: The management of the Lion and Safari Park, one of the planned excursions for the delegates, explained that they had never seen so many different cultures and languages get off a tour bus without any arguing or complaining.	Ìrírí: Àwọn aláṣẹ ọgbà ẹranko tó ń jẹ́ Lion and Safari Park, tó jẹ́ ọ̀kan lára ibi tí wọ́n ṣètò fún àwọn àlejò láti gbafẹ́ lọ, ṣàlàyé pé àwọn ò tíì rí i rí kí ọ̀pọ̀ èèyàn tí àṣà ìbílẹ̀ àti èdè wọn yàtọ̀ síra bẹ́ẹ̀ máa bọ́ sílẹ̀ látinú ọkọ̀ kan náà tó sì jẹ́ pé wọ́n ò bá ara wọn jiyàn, bẹ́ẹ̀ ni wọ́n ò sì bá ara wọn jà.
The management was thoroughly impressed with how well the visitors followed directions and cooperated with the staff, declaring: “It was a pleasure to have them!”	Orí àwọn aláṣẹ náà wú gan-an nígbà tí wọ́n rí i bí àwọn àlejò yẹn ṣe tẹ̀ lé ìtọ́ni tí wọ́n sì fọwọ́sowọ́pọ̀ pẹ̀lú àwọn òṣìṣẹ́ wọn, wọ́n sọ pé: “Inú wá dùn pé wọ́n wá.”
Jehovah’s Witnesses released the New World Translation of the Christian Greek Scriptures in Kwanyama at a regional convention in Ondangwa, Namibia, on August 16, 2019.	Ní August 16, 2019, àwa Ẹlẹ́rìí Jèhófà mú Ìwé Mímọ́ Kristian Lédè Griki ní Ìtumọ̀ Ayé Titun jáde lédè Kwanyama níbi àpéjọ agbègbè tó wáyé ní Ondangwa, lórílẹ̀-èdè Namibia.
Brother Franco Dagostini, a member of the South Africa Branch Committee, released the Bible on the first day of the convention at the Ondangwa Trade Fair Hall.	Arákùnrin Franco Dagostini, tó jẹ́ ara Ìgbìmọ̀ Ẹ̀ka orílẹ̀-èdè South Africa ló mú Bíbélì yìí jáde lọ́jọ́ àkọ́kọ́ àpéjọ náà ní gbọ̀ngàn tó ń jẹ́ Ondangwa Trade Fair Hall.
One member of the translation team says: “The New World Translation of the Christian Greek Scriptures will help people read and understand the Bible’s message more clearly.	Ọ̀kan lára àwọn atúmọ̀ èdè náà sọ pé: “Ìwé Mímọ́ Kristian Lédè Griki ní Ìtumọ̀ Ayé Titun yìí máa rọrùn fáwọn èèyàn láti kà, wọ́n á sì lóye àwọn ọ̀rọ̀ inú ẹ̀ lọ́nà tó ṣe kedere.
Our brothers and sisters will be happy to see Jehovah’s name where it ought to be.”	Inú àwọn arákùnrin àti arábìnrin wa máa dùn láti rí orúkọ Jèhófà ní gbogbo ibi tó yẹ kó wà.”
In the South Africa branch territory, there are approximately 490 Kwanyama-speaking publishers.	Ní ìpínlẹ̀ tí Ẹ̀ka ọ́fíìsì South Africa ń bójú tó, nǹkan bí ọgọ́rùn-ún márùn-ún ó dín mẹ́wàá (490) akéde ló ń sọ èdè Kwanyama.
These preach to an estimated 1.4 million people who speak Kwanyama, primarily in Angola and Namibia.	Wọ́n ń wàásù fún àwọn èèyàn tó fẹ́rẹ̀ẹ́ tó mílíọ̀nù kan àtààbọ̀ tó ń sọ èdè Kwanyama ní orílẹ̀-èdè Àǹgólà àti Nàmíbíà.
The New World Translation of the Holy Scriptures has now been translated in whole or in part into 184 languages, including 25 complete revisions based on the 2013 edition.	A ti mú Bíbélì Ìtumọ̀ Ayé Tuntun jáde lódindi tàbí lápá kan ní èdè mẹ́rìnlélọ́gọ́sàn-án (184), mẹ́ẹ̀ẹ́dọ́gbọ̀n (25) lára rẹ̀ sì jẹ́ odindi Bíbélì tá a tún ṣe látinú ẹ̀dà tó jáde lédè Gẹ̀ẹ́sì lọ́dún 2013.
We are joyful knowing our brothers and sisters will use this Bible to share God’s Word with many in the Kwanyama-language field.—Acts 2:37.	Inú wa dùn pé àwọn arákùnrin àti arábìnrin wa máa lo Bíbélì yìí láti sọ Ọ̀rọ̀ Ọlọ́run fún ọ̀pọ̀ èèyàn lédè Kwanyama.​—Ìṣe 2:37.
On September 6, 2019, at the international convention in Johannesburg, South Africa, the New World Translation of the Holy Scriptures was released in Venda, Afrikaans, and Xhosa, languages spoken by over 16 million people.	Ní September 6, 2019, a mú Bíbélì Mímọ́ ti Ìtumọ̀ Ayé Tuntun jáde ní èdè Venda, Afrikaans àti Xhosa níbi àpéjọ àgbáyé tá a ṣe nílùú Johannesburg lórílẹ̀-èdè South Africa, ó sì ju mílíọ̀nù mẹ́rìndínlógún (16) èèyàn lọ tó ń sọ àwọn èdè yẹn.
Brother Anthony Morris, a member of the Governing Body, announced the release to an audience of 36,865 people gathered in the FNB Stadium.	Arákùnrin Anthony Morris, tó jẹ́ ọ̀kan lára Ìgbìmọ̀ Olùdarí ló kéde fáwọn èèyàn tó tó ẹgbẹ̀rún mẹ́rìndínlógójì, ọgọ́rùn-ún mẹ́jọ àti márùndínláàádọ́rin (36,865) tó kóra jọ sí pápá ìṣeré FNB pé a ti mú Bíbélì náà jáde.
An additional 51,229 people were tied in at eight other venues, including locations in Lesotho, Namibia, and Saint Helena.	Àwọn èèyàn tó tó ẹgbẹ̀rún mọ́kànléláàádọ́ta àti igba ó lé mọ́kàndínlọ́gbọ̀n (51,229) míì wo ìtòlẹ́sẹẹsẹ náà bó ṣe ń lọ lọ́wọ́ ní ibi mẹ́jọ ọ̀tọ̀ọ̀tọ̀ ti wọ́n ta àtagbà ètò náà sí, títí kan orílẹ̀-èdè Lesotho, Namibia àti Saint Helena.
Commenting on the unique features of the Bibles, one translator excitedly said: “We are all going to start our Bible reading afresh with the language that touches our hearts!” Another translator noted: “Most importantly, [the newly released Bible] will help us to draw closer to Jehovah because it uses God’s name repeatedly.”	Nígbà tí atúmọ̀ èdè kan ń sọ̀rọ̀ lórí ohun tó ṣàrà ọ̀tọ̀ nínú Bíbélì náà, ó sọ pé: “Inú wa dùn gan-an pé a lè ka Bíbélì látòkèdélẹ̀ ní èdè tó wọni lọ́kàn!” Atúmọ̀ èdè míì sọ pé: “Ní pàtàkì jùlọ, [Bíbélì tá a ṣẹ̀ṣẹ̀ mú jáde yìí] máa jẹ́ ká lè sún mọ́ Jèhófà torí pé léraléra ló lo orúkọ Ọlọ́run.”
The Bibles will also greatly enhance our brothers’ ministry. One member of the Xhosa translation team stated: “The revised New World Translation will help in the ministry.	Bíbélì yìí tún máa ran àwọn ará wa lọ́wọ́ nígbà tí wọ́n bá ń wàásù. Ọ̀kan lára àwọn tó túmọ̀ èdè Xhosa sọ pé: “Bíbélì Ìtúmọ̀ Ayé Tuntun tá a tún ṣe yìí máa ràn wá lọ́wọ́ nínú iṣẹ́ ìwàásù.
People will hear clearly what the Bible teaches without having each and every word explained.”	Àwọn èèyàn máa gbọ́ ohun tí Bíbélì fi kọ́ni lọ́nà tó ṣe kedere láìsì pé à ṣẹ̀ṣẹ̀ ń ṣàlàyé ìtumọ̀ ọ̀rọ̀ kọ̀ọ̀kan.”
An Afrikaans translator added: “Now you can just read the scripture and the Bible explains itself.”	Ọ̀kan lára àwọn atúmọ̀ èdè Afrikaans fi kún un pé: “Ní báyìí, ó ti ṣeé ṣe láti ka Bíbélì kó sì yé ẹ yékéyéké.”
We rejoice that our brothers have easy-to-read Bibles that will help them to draw closer to our God.—James 4:8.	Inú wa dùn pé àwọn ara wa ní Bíbélì tó rọrùn-ún ka, táá sì jẹ́ kí wọ́n sún mọ́ Ọlọ́run wa.​—Jémíìsì 4:8.
Heavy rains hit the eastern coast of South Africa in late April 2019.	Òjò tó rinlẹ̀ gan-an rọ̀ lọ́wọ́ ìparí oṣù April 2019 láwọn ibi tó kángun sí ìlà oòrùn orílẹ̀-èdè South Africa.
The prolonged rains caused flooding and mudslides in several areas in and around Durban, KwaZulu-Natal province.	Òjò àrọ̀ọ̀rọ̀dá náà fa omíyalé àti àbàtà láwọn ibì kan ní ìlú Durban àti ní agbègbè KwaZulu-Natal.
News reports indicate that at least 70 people have died.	Ìròyìn fi hàn pé ó kéré tán, àádọ́rin (70) èèyàn ló kú.
The South Africa branch reports that no brothers or sisters were injured or killed.	Ẹ̀ka ọ́fíìsì wa ní South Africa sọ pé kò sí ìkankan lára àwọn ará wa tó kú tàbí tó fara pa nínú ìṣẹ̀lẹ̀ náà.
However, the homes of at least 19 families were damaged by mudslides or flooding.	Àmọ́, ó kéré tán, ilé àwọn ìdílé mọ́kàndínlógún (19) ni omíyalé àti àbàtà náà bà jẹ́.
Floodwaters also damaged at least three Kingdom Halls.	Omíyalé náà tún ba Gbọ̀ngàn Ìjọba mẹ́ta jẹ́ ó kéré tán.
Under the direction of the Disaster Relief Committee, Local Design/Construction volunteers are investigating the extent of the damage to each home.	Ìgbìmọ̀ Tó Ń Ṣètò Ìrànwọ́ Nígbà Àjálù ti ṣètò àwọn ará tó yọ̀ǹda ara wọn láti ṣiṣẹ́ pẹ̀lú Ẹ̀ka Tó Ń Yàwòrán Ilé Tó sì Ń Kọ́ Ọ kí wọ́n lè ṣèwádìí bí ilé kọ̀ọ̀kan ṣe bà jẹ́ tó.
Where the safety of the brothers is at risk, arrangements are being made to accommodate them elsewhere.	Láwọn ibi tí ẹ̀mí àwọn ará ti wà nínú ewu, wọ́n ṣètò láti kó wọn lọ síbòmíì.
We are confident that Jehovah will continue to support our brothers and sisters in South Africa as they face these challenging circumstances.—Psalm 34:19.	Ó dá wa lójú pé Jèhófà ò ní yéé ran àwọn ará wa ní South Africa lọ́wọ́ bí wọ́n ṣe ń kojú ìṣòro tó le gan-an yìí.—Sáàmù 34:19.
Heavy and prolonged rainfall in Togo during the 2019 rainy season has led to significant flooding on the outskirts of Lomé, Togo.	Òjò àrọ̀ọ̀rọ̀dá tó wáyé lórílẹ̀-èdè Tógò ní àsìkò òjò ọdún 2019 fa àkúnya omi ní ibi púpọ̀ láwọn ìgbèríko ìlú Lome, lórílẹ̀-èdè Tógò.
Two hundred and fifty-seven publishers from seven different congregations have been affected.	Àwọn akéde ọgọ́rùn-ún méjì ó lé mẹ́tàdínlọ́gọ́ta (257) tó wà ní ìjọ méje ọ̀tọ̀ọ̀tọ̀ ló fara gbá nínú ìṣẹ̀lẹ̀ náà.
Relief efforts are underway.	Ẹ̀ka ọ́fíìsì tó ń bójú tó orílẹ̀-èdè náà ti ń pèsè ìrànwọ́ fún àwọn akéde yìí.
In some of the affected areas, water levels in buildings reached up to one meter (3 ft 3 in), forcing 51 of our brothers and sisters to evacuate their homes.	Láwọn ibì kan tí àkúnya omi náà ti ṣẹlẹ̀, omi náà fẹ́ẹ̀ mu èèyàn dé ìbàdí, èyí mú kó pọndandan kí àwọn ará tó jẹ́ mọ́kànléláàádọ́ta (51) sá kúrò nílé.
